"groupA","interactPositionA","interactionA","groupB","interactPositionB","interactionB","strength","opacity","timepoint"
2,32,"GRN_TNFRSF1A",16,32,"GRN_TNFRSF1A",0.598,0.611451942740286,1
3,57,"FCER2_CR2",7,57,"FCER2_CR2",0.406,0.102473498233216,1
3,58,"aMb2 complex_F10",15,58,"aMb2 complex_F10",0.199,0.0502271580010096,1
3,59,"FCER2_aMb2 complex",3,59,"FCER2_aMb2 complex",0.405,0.102221100454316,1
3,59,"FCER2_aMb2 complex",15,59,"FCER2_aMb2 complex",0.409,0.103230691569914,1
3,60,"CCL15_CCR1",3,60,"CCL15_CCR1",0.485,0.12241292276628,1
3,61,"IL13 receptor_IL4",16,61,"IL13 receptor_IL4",0.238,0.0600706713780919,1
3,62,"aMb2 complex_C3",6,62,"aMb2 complex_C3",0.399,0.100706713780919,1
3,62,"aMb2 complex_C3",15,62,"aMb2 complex_C3",0.307,0.0774861181221605,1
3,63,"a4b1 complex_TNC",6,63,"a4b1 complex_TNC",0.344,0.0868248359414437,1
3,64,"a4b7 complex_FN1",3,64,"a4b7 complex_FN1",0.342,0.0863200403836446,1
3,64,"a4b7 complex_FN1",17,64,"a4b7 complex_FN1",0.5,0.126198889449773,1
3,65,"a4b1 complex_FN1",3,65,"a4b1 complex_FN1",0.342,0.0863200403836446,1
3,65,"a4b1 complex_FN1",17,65,"a4b1 complex_FN1",0.5,0.126198889449773,1
3,9,"CXCL16_CXCR6",11,9,"CXCL16_CXCR6",0.68,0.171630489651691,1
3,9,"CXCL16_CXCR6",16,9,"CXCL16_CXCR6",0.98,0.247349823321555,1
3,66,"CD52_SIGLEC10",3,66,"CD52_SIGLEC10",1.859,0.469207470974255,1
3,66,"CD52_SIGLEC10",17,66,"CD52_SIGLEC10",1.764,0.445229681978799,1
3,67,"RIPK1_TNFSF10",2,67,"RIPK1_TNFSF10",0.113,0.0285209490156487,1
3,67,"RIPK1_TNFSF10",5,67,"RIPK1_TNFSF10",0.324,0.0817768803634528,1
3,67,"RIPK1_TNFSF10",8,67,"RIPK1_TNFSF10",0.143,0.036092882382635,1
3,67,"RIPK1_TNFSF10",15,67,"RIPK1_TNFSF10",0.353,0.0890964159515396,1
3,67,"RIPK1_TNFSF10",16,67,"RIPK1_TNFSF10",0.401,0.101211509338718,1
3,68,"TNFRSF1A_FASLG",11,68,"TNFRSF1A_FASLG",0.274,0.0691569914184755,1
3,68,"TNFRSF1A_FASLG",16,68,"TNFRSF1A_FASLG",0.371,0.0936395759717314,1
3,69,"PLAUR_a4b1 complex",3,69,"PLAUR_a4b1 complex",0.326,0.0822816759212519,1
3,69,"PLAUR_a4b1 complex",4,69,"PLAUR_a4b1 complex",0.182,0.0459363957597173,1
3,69,"PLAUR_a4b1 complex",11,69,"PLAUR_a4b1 complex",0.287,0.0724381625441696,1
3,69,"PLAUR_a4b1 complex",15,69,"PLAUR_a4b1 complex",0.326,0.0822816759212519,1
3,69,"PLAUR_a4b1 complex",16,69,"PLAUR_a4b1 complex",0.223,0.0562847046945987,1
3,69,"PLAUR_a4b1 complex",17,69,"PLAUR_a4b1 complex",0.457,0.115345784957092,1
3,21,"aVb1 complex_FN1",3,21,"aVb1 complex_FN1",0.254,0.0641090358404846,1
3,21,"aVb1 complex_FN1",17,21,"aVb1 complex_FN1",0.412,0.103987884906613,1
3,70,"CD74_MIF",1,70,"CD74_MIF",3.715,0.937657748611812,1
3,70,"CD74_MIF",2,70,"CD74_MIF",3.391,0.855880868248359,1
3,70,"CD74_MIF",3,70,"CD74_MIF",2.919,0.736749116607774,1
3,70,"CD74_MIF",4,70,"CD74_MIF",3.592,0.906612821807168,1
3,70,"CD74_MIF",5,70,"CD74_MIF",2.987,0.753912165572943,1
3,70,"CD74_MIF",6,70,"CD74_MIF",3.16,0.797576981322564,1
3,70,"CD74_MIF",7,70,"CD74_MIF",3.207,0.809439676930843,1
3,70,"CD74_MIF",8,70,"CD74_MIF",3.13,0.790005047955578,1
3,70,"CD74_MIF",9,70,"CD74_MIF",3.287,0.829631499242807,1
3,70,"CD74_MIF",10,70,"CD74_MIF",3.621,0.913932357395255,1
3,70,"CD74_MIF",11,70,"CD74_MIF",3.132,0.790509843513377,1
3,70,"CD74_MIF",12,70,"CD74_MIF",3.962,1,1
3,70,"CD74_MIF",13,70,"CD74_MIF",3.153,0.795810196870268,1
3,70,"CD74_MIF",14,70,"CD74_MIF",3.244,0.818778394750126,1
3,70,"CD74_MIF",15,70,"CD74_MIF",3.256,0.821807168096921,1
3,70,"CD74_MIF",16,70,"CD74_MIF",2.947,0.743816254416961,1
3,70,"CD74_MIF",17,70,"CD74_MIF",3.196,0.806663301362948,1
3,26,"GRN_TNFRSF1B",3,26,"GRN_TNFRSF1B",0.434,0.109540636042403,1
3,26,"GRN_TNFRSF1B",16,26,"GRN_TNFRSF1B",0.425,0.107269056032307,1
3,26,"GRN_TNFRSF1B",17,26,"GRN_TNFRSF1B",0.637,0.160777385159011,1
3,28,"SEMA4D_PLXNB1",6,28,"SEMA4D_PLXNB1",0.321,0.0810196870267542,1
3,28,"SEMA4D_PLXNB1",7,28,"SEMA4D_PLXNB1",0.474,0.119636547198385,1
3,28,"SEMA4D_PLXNB1",8,28,"SEMA4D_PLXNB1",0.266,0.0671378091872792,1
3,28,"SEMA4D_PLXNB1",9,28,"SEMA4D_PLXNB1",0.272,0.0686521958606764,1
3,28,"SEMA4D_PLXNB1",12,28,"SEMA4D_PLXNB1",0.264,0.0666330136294801,1
3,28,"SEMA4D_PLXNB1",14,28,"SEMA4D_PLXNB1",0.299,0.0754669358909641,1
3,53,"TGFbeta receptor1_TGFB1",3,53,"TGFbeta receptor1_TGFB1",0.573,0.14462392730944,1
3,53,"TGFbeta receptor1_TGFB1",5,53,"TGFbeta receptor1_TGFB1",0.354,0.0893488137304392,1
3,53,"TGFbeta receptor1_TGFB1",11,53,"TGFbeta receptor1_TGFB1",0.324,0.0817768803634528,1
3,53,"TGFbeta receptor1_TGFB1",14,53,"TGFbeta receptor1_TGFB1",0.361,0.091115598182736,1
3,53,"TGFbeta receptor1_TGFB1",16,53,"TGFbeta receptor1_TGFB1",0.547,0.138061585058051,1
3,54,"NRP1_VEGFB",8,54,"NRP1_VEGFB",0.263,0.0663806158505805,1
3,54,"NRP1_VEGFB",9,54,"NRP1_VEGFB",0.288,0.0726905603230691,1
3,54,"NRP1_VEGFB",12,54,"NRP1_VEGFB",0.339,0.085562847046946,1
3,54,"NRP1_VEGFB",14,54,"NRP1_VEGFB",0.343,0.0865724381625442,1
3,29,"a6b1 complex_LAMC1",5,29,"a6b1 complex_LAMC1",0.243,0.0613326602725896,1
3,29,"a6b1 complex_LAMC1",7,29,"a6b1 complex_LAMC1",0.26,0.0656234225138819,1
3,56,"ADRB2_VEGFB",1,56,"ADRB2_VEGFB",0.231,0.0583038869257951,1
3,56,"ADRB2_VEGFB",2,56,"ADRB2_VEGFB",0.199,0.0502271580010096,1
3,56,"ADRB2_VEGFB",4,56,"ADRB2_VEGFB",0.264,0.0666330136294801,1
3,56,"ADRB2_VEGFB",6,56,"ADRB2_VEGFB",0.267,0.0673902069661787,1
3,56,"ADRB2_VEGFB",7,56,"ADRB2_VEGFB",0.287,0.0724381625441696,1
3,56,"ADRB2_VEGFB",8,56,"ADRB2_VEGFB",0.321,0.0810196870267542,1
3,56,"ADRB2_VEGFB",9,56,"ADRB2_VEGFB",0.345,0.0870772337203432,1
3,56,"ADRB2_VEGFB",10,56,"ADRB2_VEGFB",0.203,0.0512367491166078,1
3,56,"ADRB2_VEGFB",12,56,"ADRB2_VEGFB",0.397,0.10020191822312,1
3,56,"ADRB2_VEGFB",14,56,"ADRB2_VEGFB",0.4,0.100959111559818,1
3,71,"a4b1 complex_SPP1",1,71,"a4b1 complex_SPP1",1.233,0.31120646138314,1
3,71,"a4b1 complex_SPP1",4,71,"a4b1 complex_SPP1",1.063,0.268298838970217,1
3,71,"a4b1 complex_SPP1",6,71,"a4b1 complex_SPP1",1.962,0.495204442200909,1
3,71,"a4b1 complex_SPP1",7,71,"a4b1 complex_SPP1",0.948,0.239273094396769,1
3,71,"a4b1 complex_SPP1",8,71,"a4b1 complex_SPP1",1.552,0.391721352852095,1
3,71,"a4b1 complex_SPP1",9,71,"a4b1 complex_SPP1",1.462,0.369005552751136,1
3,71,"a4b1 complex_SPP1",12,71,"a4b1 complex_SPP1",1.701,0.429328621908127,1
3,31,"SPP1_CD44",15,31,"SPP1_CD44",0.425,0.107269056032307,1
3,31,"SPP1_CD44",17,31,"SPP1_CD44",0.784,0.197879858657244,1
3,32,"GRN_TNFRSF1A",3,32,"GRN_TNFRSF1A",0.532,0.134275618374558,1
3,32,"GRN_TNFRSF1A",4,32,"GRN_TNFRSF1A",0.452,0.114083796062595,1
3,32,"GRN_TNFRSF1A",5,32,"GRN_TNFRSF1A",0.727,0.18349318525997,1
3,32,"GRN_TNFRSF1A",6,32,"GRN_TNFRSF1A",0.504,0.127208480565371,1
3,32,"GRN_TNFRSF1A",7,32,"GRN_TNFRSF1A",0.446,0.112569409389197,1
3,32,"GRN_TNFRSF1A",8,32,"GRN_TNFRSF1A",0.465,0.117364967188289,1
3,32,"GRN_TNFRSF1A",9,32,"GRN_TNFRSF1A",0.406,0.102473498233216,1
3,32,"GRN_TNFRSF1A",11,32,"GRN_TNFRSF1A",0.442,0.111559818273599,1
3,32,"GRN_TNFRSF1A",12,32,"GRN_TNFRSF1A",0.417,0.105249873801111,1
3,32,"GRN_TNFRSF1A",14,32,"GRN_TNFRSF1A",0.499,0.125946491670873,1
3,32,"GRN_TNFRSF1A",15,32,"GRN_TNFRSF1A",0.501,0.126451287228672,1
3,32,"GRN_TNFRSF1A",16,32,"GRN_TNFRSF1A",0.737,0.186017163048965,1
4,72,"APLN_APLNR",5,72,"APLN_APLNR",0.212,0.116611661166117,1
4,72,"APLN_APLNR",16,72,"APLN_APLNR",0.173,0.0951595159515951,1
4,33,"NRG1_ERBB4",8,33,"NRG1_ERBB4",0.248,0.136413641364136,1
4,73,"ROR1_WNT5A",6,73,"ROR1_WNT5A",0.165,0.0907590759075908,1
4,73,"ROR1_WNT5A",14,73,"ROR1_WNT5A",0.469,0.257975797579758,1
4,74,"KITLG_KIT",12,74,"KITLG_KIT",0.317,0.174367436743674,1
4,75,"PDGFC_FLT4",5,75,"PDGFC_FLT4",0.152,0.0836083608360836,1
4,75,"PDGFC_FLT4",17,75,"PDGFC_FLT4",0.276,0.151815181518152,1
4,63,"a4b1 complex_TNC",6,63,"a4b1 complex_TNC",0.201,0.110561056105611,1
4,38,"NRG1_ERBB3",14,38,"NRG1_ERBB3",0.191,0.105060506050605,1
4,40,"NRG1_EGFR",7,40,"NRG1_EGFR",0.131,0.0720572057205721,1
4,40,"NRG1_EGFR",13,40,"NRG1_EGFR",0.135,0.0742574257425743,1
4,4,"FZD1_WNT5A",6,4,"FZD1_WNT5A",0.26,0.143014301430143,1
4,4,"FZD1_WNT5A",14,4,"FZD1_WNT5A",0.564,0.31023102310231,1
4,5,"aVb6 complex_TNC",6,5,"aVb6 complex_TNC",0.316,0.173817381738174,1
4,64,"a4b7 complex_FN1",3,64,"a4b7 complex_FN1",0.199,0.109460946094609,1
4,64,"a4b7 complex_FN1",17,64,"a4b7 complex_FN1",0.356,0.195819581958196,1
4,65,"a4b1 complex_FN1",3,65,"a4b1 complex_FN1",0.199,0.109460946094609,1
4,65,"a4b1 complex_FN1",17,65,"a4b1 complex_FN1",0.356,0.195819581958196,1
4,6,"JAM3_aMb2 complex",3,6,"JAM3_aMb2 complex",0.207,0.113861386138614,1
4,6,"JAM3_aMb2 complex",15,6,"JAM3_aMb2 complex",0.21,0.115511551155116,1
4,7,"IGF1R_IGF2",14,7,"IGF1R_IGF2",0.197,0.108360836083608,1
4,8,"BMP7_BMR1A_ACR2A",7,8,"BMP7_BMR1A_ACR2A",0.17,0.0935093509350935,1
4,9,"CXCL16_CXCR6",11,9,"CXCL16_CXCR6",0.665,0.365786578657866,1
4,9,"CXCL16_CXCR6",16,9,"CXCL16_CXCR6",0.966,0.531353135313531,1
4,66,"CD52_SIGLEC10",3,66,"CD52_SIGLEC10",0.409,0.224972497249725,1
4,66,"CD52_SIGLEC10",17,66,"CD52_SIGLEC10",0.313,0.172167216721672,1
4,10,"GAS6_TYRO3",14,10,"GAS6_TYRO3",0.634,0.348734873487349,1
4,42,"BMP4_BMR1A_ACR2A",4,42,"BMP4_BMR1A_ACR2A",0.222,0.122112211221122,1
4,42,"BMP4_BMR1A_ACR2A",7,42,"BMP4_BMR1A_ACR2A",0.237,0.13036303630363,1
4,42,"BMP4_BMR1A_ACR2A",14,42,"BMP4_BMR1A_ACR2A",0.23,0.126512651265127,1
4,45,"FGF1_FGFR3",17,45,"FGF1_FGFR3",0.465,0.255775577557756,1
4,67,"RIPK1_TNFSF10",2,67,"RIPK1_TNFSF10",0.141,0.0775577557755776,1
4,67,"RIPK1_TNFSF10",5,67,"RIPK1_TNFSF10",0.353,0.194169416941694,1
4,67,"RIPK1_TNFSF10",8,67,"RIPK1_TNFSF10",0.171,0.0940594059405941,1
4,67,"RIPK1_TNFSF10",15,67,"RIPK1_TNFSF10",0.381,0.20957095709571,1
4,67,"RIPK1_TNFSF10",16,67,"RIPK1_TNFSF10",0.429,0.235973597359736,1
4,46,"BMP4_BMPR1B_BMPR2",7,46,"BMP4_BMPR1B_BMPR2",0.315,0.173267326732673,1
4,46,"BMP4_BMPR1B_BMPR2",12,46,"BMP4_BMPR1B_BMPR2",0.273,0.15016501650165,1
4,46,"BMP4_BMPR1B_BMPR2",17,46,"BMP4_BMPR1B_BMPR2",0.466,0.256325632563256,1
4,47,"BMP4_BMR1B_AVR2A",7,47,"BMP4_BMR1B_AVR2A",0.315,0.173267326732673,1
4,47,"BMP4_BMR1B_AVR2A",12,47,"BMP4_BMR1B_AVR2A",0.273,0.15016501650165,1
4,47,"BMP4_BMR1B_AVR2A",17,47,"BMP4_BMR1B_AVR2A",0.466,0.256325632563256,1
4,48,"BMP4_BMR1B_AVR2B",7,48,"BMP4_BMR1B_AVR2B",0.315,0.173267326732673,1
4,48,"BMP4_BMR1B_AVR2B",12,48,"BMP4_BMR1B_AVR2B",0.273,0.15016501650165,1
4,48,"BMP4_BMR1B_AVR2B",17,48,"BMP4_BMR1B_AVR2B",0.466,0.256325632563256,1
4,49,"aVb5 complex_FN1",3,49,"aVb5 complex_FN1",0.187,0.102860286028603,1
4,49,"aVb5 complex_FN1",17,49,"aVb5 complex_FN1",0.344,0.189218921892189,1
4,11,"FGF1_FGFR1",7,11,"FGF1_FGFR1",0.285,0.156765676567657,1
4,11,"FGF1_FGFR1",9,11,"FGF1_FGFR1",0.311,0.171067106710671,1
4,11,"FGF1_FGFR1",17,11,"FGF1_FGFR1",0.465,0.255775577557756,1
4,12,"IL15_IL15RA",5,12,"IL15_IL15RA",0.2,0.11001100110011,1
4,12,"IL15_IL15RA",6,12,"IL15_IL15RA",0.195,0.107260726072607,1
4,12,"IL15_IL15RA",8,12,"IL15_IL15RA",0.205,0.112761276127613,1
4,12,"IL15_IL15RA",9,12,"IL15_IL15RA",0.189,0.103960396039604,1
4,76,"RIF1_NOTCH1",5,76,"RIF1_NOTCH1",0.283,0.155665566556656,1
4,76,"RIF1_NOTCH1",14,76,"RIF1_NOTCH1",0.342,0.188118811881188,1
4,76,"RIF1_NOTCH1",16,76,"RIF1_NOTCH1",0.357,0.196369636963696,1
4,13,"FGF1_FGFR2",6,13,"FGF1_FGFR2",0.271,0.149064906490649,1
4,13,"FGF1_FGFR2",7,13,"FGF1_FGFR2",0.394,0.216721672167217,1
4,13,"FGF1_FGFR2",9,13,"FGF1_FGFR2",0.251,0.138063806380638,1
4,68,"TNFRSF1A_FASLG",11,68,"TNFRSF1A_FASLG",0.194,0.106710671067107,1
4,68,"TNFRSF1A_FASLG",16,68,"TNFRSF1A_FASLG",0.29,0.159515951595159,1
4,14,"BMP7_BMR1B_AVR2B",7,14,"BMP7_BMR1B_AVR2B",0.247,0.135863586358636,1
4,14,"BMP7_BMR1B_AVR2B",12,14,"BMP7_BMR1B_AVR2B",0.205,0.112761276127613,1
4,14,"BMP7_BMR1B_AVR2B",17,14,"BMP7_BMR1B_AVR2B",0.398,0.218921892189219,1
4,15,"BMP7_BMR1B_AVR2A",7,15,"BMP7_BMR1B_AVR2A",0.247,0.135863586358636,1
4,15,"BMP7_BMR1B_AVR2A",12,15,"BMP7_BMR1B_AVR2A",0.205,0.112761276127613,1
4,15,"BMP7_BMR1B_AVR2A",17,15,"BMP7_BMR1B_AVR2A",0.398,0.218921892189219,1
4,16,"TTR_DDR1",6,16,"TTR_DDR1",0.586,0.322332233223322,1
4,16,"TTR_DDR1",7,16,"TTR_DDR1",0.692,0.380638063806381,1
4,17,"BMP7_BMPR1B_BMPR2",7,17,"BMP7_BMPR1B_BMPR2",0.247,0.135863586358636,1
4,17,"BMP7_BMPR1B_BMPR2",12,17,"BMP7_BMPR1B_BMPR2",0.205,0.112761276127613,1
4,17,"BMP7_BMPR1B_BMPR2",17,17,"BMP7_BMPR1B_BMPR2",0.398,0.218921892189219,1
4,18,"CLEC2D_FAM3C",7,18,"CLEC2D_FAM3C",0.412,0.226622662266227,1
4,18,"CLEC2D_FAM3C",14,18,"CLEC2D_FAM3C",0.546,0.3003300330033,1
4,18,"CLEC2D_FAM3C",16,18,"CLEC2D_FAM3C",0.404,0.222222222222222,1
4,18,"CLEC2D_FAM3C",17,18,"CLEC2D_FAM3C",1.02,0.561056105610561,1
4,20,"GAS6_AXL",3,20,"GAS6_AXL",0.618,0.33993399339934,1
4,20,"GAS6_AXL",6,20,"GAS6_AXL",0.619,0.34048404840484,1
4,20,"GAS6_AXL",16,20,"GAS6_AXL",0.659,0.362486248624863,1
4,21,"aVb1 complex_FN1",3,21,"aVb1 complex_FN1",0.25,0.137513751375138,1
4,21,"aVb1 complex_FN1",17,21,"aVb1 complex_FN1",0.407,0.223872387238724,1
4,70,"CD74_MIF",1,70,"CD74_MIF",1.413,0.777227722772277,1
4,70,"CD74_MIF",10,70,"CD74_MIF",1.319,0.725522552255225,1
4,70,"CD74_MIF",12,70,"CD74_MIF",1.66,0.913091309130913,1
4,25,"IGF1R_IGF1",16,25,"IGF1R_IGF1",0.375,0.206270627062706,1
4,25,"IGF1R_IGF1",17,25,"IGF1R_IGF1",0.782,0.43014301430143,1
4,26,"GRN_TNFRSF1B",3,26,"GRN_TNFRSF1B",0.307,0.168866886688669,1
4,26,"GRN_TNFRSF1B",16,26,"GRN_TNFRSF1B",0.298,0.163916391639164,1
4,26,"GRN_TNFRSF1B",17,26,"GRN_TNFRSF1B",0.51,0.280528052805281,1
4,27,"BMP7_BMPR1A_BMPR2",6,27,"BMP7_BMPR1A_BMPR2",0.249,0.136963696369637,1
4,27,"BMP7_BMPR1A_BMPR2",7,27,"BMP7_BMPR1A_BMPR2",0.309,0.16996699669967,1
4,27,"BMP7_BMPR1A_BMPR2",14,27,"BMP7_BMPR1A_BMPR2",0.256,0.140814081408141,1
4,28,"SEMA4D_PLXNB1",6,28,"SEMA4D_PLXNB1",0.241,0.132563256325633,1
4,28,"SEMA4D_PLXNB1",7,28,"SEMA4D_PLXNB1",0.394,0.216721672167217,1
4,55,"BMP4_BMPR1A_BMPR2",1,55,"BMP4_BMPR1A_BMPR2",0.231,0.127062706270627,1
4,55,"BMP4_BMPR1A_BMPR2",2,55,"BMP4_BMPR1A_BMPR2",0.24,0.132013201320132,1
4,55,"BMP4_BMPR1A_BMPR2",4,55,"BMP4_BMPR1A_BMPR2",0.309,0.16996699669967,1
4,55,"BMP4_BMPR1A_BMPR2",6,55,"BMP4_BMPR1A_BMPR2",0.317,0.174367436743674,1
4,55,"BMP4_BMPR1A_BMPR2",7,55,"BMP4_BMPR1A_BMPR2",0.377,0.207370737073707,1
4,55,"BMP4_BMPR1A_BMPR2",8,55,"BMP4_BMPR1A_BMPR2",0.237,0.13036303630363,1
4,55,"BMP4_BMPR1A_BMPR2",9,55,"BMP4_BMPR1A_BMPR2",0.245,0.134763476347635,1
4,55,"BMP4_BMPR1A_BMPR2",12,55,"BMP4_BMPR1A_BMPR2",0.252,0.138613861386139,1
4,55,"BMP4_BMPR1A_BMPR2",14,55,"BMP4_BMPR1A_BMPR2",0.324,0.178217821782178,1
4,71,"a4b1 complex_SPP1",1,71,"a4b1 complex_SPP1",1.089,0.599009900990099,1
4,71,"a4b1 complex_SPP1",4,71,"a4b1 complex_SPP1",0.919,0.505500550055005,1
4,71,"a4b1 complex_SPP1",6,71,"a4b1 complex_SPP1",1.818,1,1
4,71,"a4b1 complex_SPP1",7,71,"a4b1 complex_SPP1",0.805,0.442794279427943,1
4,71,"a4b1 complex_SPP1",8,71,"a4b1 complex_SPP1",1.409,0.775027502750275,1
4,71,"a4b1 complex_SPP1",9,71,"a4b1 complex_SPP1",1.319,0.725522552255225,1
4,71,"a4b1 complex_SPP1",12,71,"a4b1 complex_SPP1",1.558,0.856985698569857,1
4,30,"aVb6 complex_TGFB1",3,30,"aVb6 complex_TGFB1",0.672,0.36963696369637,1
4,30,"aVb6 complex_TGFB1",5,30,"aVb6 complex_TGFB1",0.453,0.249174917491749,1
4,30,"aVb6 complex_TGFB1",11,30,"aVb6 complex_TGFB1",0.423,0.232673267326733,1
4,30,"aVb6 complex_TGFB1",14,30,"aVb6 complex_TGFB1",0.46,0.253025302530253,1
4,30,"aVb6 complex_TGFB1",16,30,"aVb6 complex_TGFB1",0.646,0.355335533553355,1
4,31,"SPP1_CD44",3,31,"SPP1_CD44",1.059,0.582508250825083,1
4,31,"SPP1_CD44",11,31,"SPP1_CD44",1.035,0.569306930693069,1
4,31,"SPP1_CD44",14,31,"SPP1_CD44",1.016,0.558855885588559,1
4,31,"SPP1_CD44",15,31,"SPP1_CD44",1.14,0.627062706270627,1
4,31,"SPP1_CD44",16,31,"SPP1_CD44",0.972,0.534653465346535,1
4,31,"SPP1_CD44",17,31,"SPP1_CD44",1.499,0.824532453245325,1
4,32,"GRN_TNFRSF1A",3,32,"GRN_TNFRSF1A",0.406,0.223322332233223,1
4,32,"GRN_TNFRSF1A",5,32,"GRN_TNFRSF1A",0.6,0.33003300330033,1
4,32,"GRN_TNFRSF1A",16,32,"GRN_TNFRSF1A",0.61,0.335533553355336,1
5,77,"PDGFB_PDGFRB",6,77,"PDGFB_PDGFRB",0.254,0.153753026634383,1
5,78,"KDR_VEGFC",17,78,"KDR_VEGFC",0.993,0.601089588377724,1
5,79,"PDGFD_PDGFRB",6,79,"PDGFD_PDGFRB",0.208,0.12590799031477,1
5,80,"a5b1 complex_FN1",3,80,"a5b1 complex_FN1",0.217,0.13135593220339,1
5,80,"a5b1 complex_FN1",17,80,"a5b1 complex_FN1",0.374,0.226392251815981,1
5,81,"PROS1_TYRO3",14,81,"PROS1_TYRO3",0.19,0.11501210653753,1
5,82,"EFNB2_EPHB6",14,82,"EFNB2_EPHB6",0.252,0.152542372881356,1
5,83,"a3b1 complex_LAMA3",14,83,"a3b1 complex_LAMA3",0.165,0.0998789346246974,1
5,84,"CSF1_CSF1R",3,84,"CSF1_CSF1R",0.343,0.207627118644068,1
5,84,"CSF1_CSF1R",6,84,"CSF1_CSF1R",0.326,0.197336561743341,1
5,84,"CSF1_CSF1R",13,84,"CSF1_CSF1R",0.257,0.155569007263923,1
5,84,"CSF1_CSF1R",15,84,"CSF1_CSF1R",0.185,0.111985472154964,1
5,84,"CSF1_CSF1R",17,84,"CSF1_CSF1R",0.654,0.395883777239709,1
5,74,"KITLG_KIT",12,74,"KITLG_KIT",0.506,0.306295399515739,1
5,2,"FcRn complex_ALB",6,2,"FcRn complex_ALB",0.366,0.221549636803874,1
5,3,"HBEGF_ERBB4",8,3,"HBEGF_ERBB4",0.35,0.211864406779661,1
5,85,"F11R_BDNF",2,85,"F11R_BDNF",0.512,0.309927360774818,1
5,37,"EFNA1_EPHA7",6,37,"EFNA1_EPHA7",0.472,0.285714285714286,1
5,86,"EFNB1_EPHB6",14,86,"EFNB1_EPHB6",0.279,0.168886198547216,1
5,87,"PROS1_AXL",3,87,"PROS1_AXL",0.173,0.104721549636804,1
5,87,"PROS1_AXL",6,87,"PROS1_AXL",0.174,0.105326876513317,1
5,87,"PROS1_AXL",16,87,"PROS1_AXL",0.214,0.12953995157385,1
5,88,"a3b1 complex_FN1",3,88,"a3b1 complex_FN1",0.207,0.125302663438257,1
5,88,"a3b1 complex_FN1",17,88,"a3b1 complex_FN1",0.364,0.220338983050847,1
5,41,"EFNA1_EPHA1",14,41,"EFNA1_EPHA1",0.53,0.320823244552058,1
5,41,"EFNA1_EPHA1",15,41,"EFNA1_EPHA1",0.544,0.329297820823245,1
5,5,"aVb6 complex_TNC",6,5,"aVb6 complex_TNC",0.191,0.115617433414044,1
5,89,"TNFSF12_TNFRSF12A",2,89,"TNFSF12_TNFRSF12A",0.144,0.0871670702179177,1
5,89,"TNFSF12_TNFRSF12A",4,89,"TNFSF12_TNFRSF12A",0.172,0.104116222760291,1
5,89,"TNFSF12_TNFRSF12A",6,89,"TNFSF12_TNFRSF12A",0.32,0.193704600484262,1
5,89,"TNFSF12_TNFRSF12A",13,89,"TNFSF12_TNFRSF12A",0.158,0.0956416464891041,1
5,90,"JAM2_JAM3",1,90,"JAM2_JAM3",0.268,0.162227602905569,1
5,90,"JAM2_JAM3",4,90,"JAM2_JAM3",0.259,0.156779661016949,1
5,90,"JAM2_JAM3",5,90,"JAM2_JAM3",0.351,0.212469733656174,1
5,90,"JAM2_JAM3",10,90,"JAM2_JAM3",0.223,0.13498789346247,1
5,90,"JAM2_JAM3",16,90,"JAM2_JAM3",0.278,0.168280871670702,1
5,90,"JAM2_JAM3",17,90,"JAM2_JAM3",0.374,0.226392251815981,1
5,6,"JAM3_aMb2 complex",3,6,"JAM3_aMb2 complex",0.298,0.180387409200969,1
5,6,"JAM3_aMb2 complex",15,6,"JAM3_aMb2 complex",0.302,0.182808716707022,1
5,7,"IGF1R_IGF2",14,7,"IGF1R_IGF2",0.202,0.12227602905569,1
5,91,"NRP2_SEMA3F",5,91,"NRP2_SEMA3F",0.285,0.172518159806295,1
5,91,"NRP2_SEMA3F",6,91,"NRP2_SEMA3F",0.212,0.128329297820823,1
5,91,"NRP2_SEMA3F",14,91,"NRP2_SEMA3F",0.218,0.131961259079903,1
5,91,"NRP2_SEMA3F",16,91,"NRP2_SEMA3F",0.277,0.167675544794189,1
5,91,"NRP2_SEMA3F",17,91,"NRP2_SEMA3F",0.436,0.263922518159806,1
5,10,"GAS6_TYRO3",14,10,"GAS6_TYRO3",0.833,0.504237288135593,1
5,92,"CX3CL1_CX3CR1",3,92,"CX3CL1_CX3CR1",0.2,0.121065375302663,1
5,92,"CX3CL1_CX3CR1",15,92,"CX3CL1_CX3CR1",0.164,0.099273607748184,1
5,92,"CX3CL1_CX3CR1",17,92,"CX3CL1_CX3CR1",0.684,0.414043583535109,1
5,49,"aVb5 complex_FN1",3,49,"aVb5 complex_FN1",0.284,0.171912832929782,1
5,49,"aVb5 complex_FN1",17,49,"aVb5 complex_FN1",0.441,0.266949152542373,1
5,93,"FLT1 complex_VEGFB",1,93,"FLT1 complex_VEGFB",0.874,0.529055690072639,1
5,93,"FLT1 complex_VEGFB",2,93,"FLT1 complex_VEGFB",0.842,0.509685230024213,1
5,93,"FLT1 complex_VEGFB",4,93,"FLT1 complex_VEGFB",0.907,0.549031476997579,1
5,93,"FLT1 complex_VEGFB",6,93,"FLT1 complex_VEGFB",0.91,0.550847457627119,1
5,93,"FLT1 complex_VEGFB",7,93,"FLT1 complex_VEGFB",0.931,0.563559322033898,1
